address,postal_code,latitude,longitude,full_address
226 CHOA CHU KANG CTRL,680226,1.38115995,103.7452927,226 CHOA CHU KANG CENTRAL SINGAPORE 680226
41 CIRCUIT RD,370041,1.327205686,103.8862674,41 CIRCUIT ROAD SINGAPORE 370041
549 HOUGANG ST 51,530549,1.37814104,103.8912578,549 HOUGANG STREET 51 SINGAPORE 530549
449 HOUGANG AVE 10,530449,1.378781348,103.8951513,449 HOUGANG AVENUE 10 HDB PUBLIC SHELTERS SINGAPORE 530449
717 JURONG WEST ST 71,640717,1.343038172,103.6975049,717 JURONG WEST STREET 71 HDB PUBLIC SHELTERS SINGAPORE 640717
858 JURONG WEST ST 81,640858,1.34828949,103.6962057,858 JURONG WEST STREET 81 SINGAPORE 640858
849 JURONG WEST ST 81,640849,1.345838738,103.6916523,849 JURONG WEST STREET 81 SINGAPORE 640849
184 PASIR RIS ST 11,510184,1.365232514,103.9602833,184 PASIR RIS STREET 11 SINGAPORE 510184
188 PASIR RIS ST 12,510188,1.365298121,103.9591602,188 PASIR RIS STREET 12 SINGAPORE 510188
535 PASIR RIS DR 1,510535,1.370560499,103.9502816,535 PASIR RIS DRIVE 1 SINGAPORE 510535
241 PASIR RIS ST 21,510241,1.373016186,103.9623683,241 PASIR RIS STREET 21 SINGAPORE 510241
204 PASIR RIS ST 21,510204,1.367497501,103.9623844,204 PASIR RIS STREET 21 SINGAPORE 510204
160 PASIR RIS ST 13,510160,1.364295593,103.9623069,160 PASIR RIS STREET 13 SINGAPORE 510160
604 ELIAS RD,510604,1.376245278,103.9432648,604 ELIAS ROAD ELIAS VIEW SINGAPORE 510604
712 PASIR RIS ST 72,510712,1.382230621,103.9381834,712 PASIR RIS STREET 72 SINGAPORE 510712
780 PASIR RIS ST 71,510780,1.373576625,103.9377913,780 PASIR RIS STREET 71 SINGAPORE 510780
531 PASIR RIS DR 1,510531,1.371361579,103.9503984,531 PASIR RIS DRIVE 1 SINGAPORE 510531
517 SERANGOON NTH AVE 4,550517,1.371323426,103.8740856,517 SERANGOON NORTH AVENUE 4 PCF SPARKLETOTS PRESCHOOL @ JALAN KAYU 517 (CC) SINGAPORE 550517
326 SERANGOON AVE 3,550326,1.350351985,103.868997,326 SERANGOON AVENUE 3 SINGAPORE 550326
506A SERANGOON NTH AVE 4,551506,1.37302429,103.8758292,506A SERANGOON NORTH AVENUE 4 SINGAPORE 551506
230E TAMPINES ST 24,528230,1.356091733,103.9510454,230E TAMPINES STREET 24 SINGAPORE 528230
174 WOODLANDS ST 13,730174,1.433332885,103.7777557,174 WOODLANDS STREET 13 SINGAPORE 730174
233 YISHUN ST 21,760233,1.434948834,103.8381596,233 YISHUN STREET 21 SINGAPORE 760233
663A YISHUN AVE 4,761663,1.420140403,103.8396925,663A YISHUN AVENUE 4 SINGAPORE 761663
793 YISHUN RING RD,760793,1.420509897,103.8318634,793 YISHUN RING ROAD KHATIB VALE SINGAPORE 760793
631 YISHUN ST 61,760631,1.418353137,103.8384128,631 YISHUN STREET 61 SINGAPORE 760631
848 YISHUN ST 81,760848,1.416243446,103.835249,848 YISHUN STREET 81 MRC KINDERGARTEN (YISHUN SOUTH) SINGAPORE 760848
629 BEDOK RESERVOIR RD,470629,1.334399074,103.9145012,629 BEDOK RESERVOIR ROAD PCF SPARKLETOTS PRESCHOOL @ EUNOS 629 (CC) SINGAPORE 470629
246 BISHAN ST 22,570246,1.360661007,103.8433666,246 BISHAN STREET 22 HDB PUBLIC SHELTERS SINGAPORE 570246
280 CHOA CHU KANG AVE 3,680280,1.38098654,103.7431442,280 CHOA CHU KANG AVENUE 3 FEI YUE FAMILY SEVICE CENTRE (CHOA CHU KANG) SINGAPORE 680280
409 CHOA CHU KANG AVE 3,680409,1.38112967,103.7418772,409 CHOA CHU KANG AVENUE 3 SINGAPORE 680409
412 CHOA CHU KANG AVE 3,680412,1.381809725,103.7423816,412 CHOA CHU KANG AVENUE 3 SINGAPORE 680412
425 CHOA CHU KANG AVE 4,680425,1.38121893,103.7394824,425 CHOA CHU KANG AVENUE 4 SINGAPORE 680425
608 CHOA CHU KANG ST 62,680608,1.398467596,103.7446458,608 CHOA CHU KANG STREET 62 PCF SPARKLETOTS PRESCHOOL @ YEW TEE BLK 608 (KN) SINGAPORE 680608
442 HOUGANG AVE 8,530442,1.379251899,103.893162,442 HOUGANG AVENUE 8 SINGAPORE 530442
220 HOUGANG ST 21,530220,1.356934396,103.8845125,220 HOUGANG STREET 21 KOVAN GREEN SINGAPORE 530220
831 HOUGANG CTRL,530831,1.371472665,103.8901441,831 HOUGANG CENTRAL SAINT LUKE'S ELDERCARE GOLDEN YEARS CENTRE SINGAPORE 530831
558 HOUGANG ST 51,530558,1.380494819,103.8897605,558 HOUGANG STREET 51 SINGAPORE 530558
244 PASIR RIS ST 21,510244,1.371454845,103.9633829,244 PASIR RIS STREET 21 SINGAPORE 510244
221 PASIR RIS ST 21,510221,1.370201933,103.9616146,221 PASIR RIS STREET 21 HDB PUBLIC SHELTERS SINGAPORE 510221
266 PASIR RIS ST 21,510266,1.366133829,103.9638826,266 PASIR RIS STREET 21 SINGAPORE 510266
137 PASIR RIS ST 11,510137,1.365158833,103.9572305,137 PASIR RIS STREET 11 SINGAPORE 510137
651 PASIR RIS DR 10,510651,1.379098876,103.9382913,651 PASIR RIS DRIVE 10 SINGAPORE 510651
530 SERANGOON NTH AVE 4,550530,1.373394991,103.8724629,530 SERANGOON NORTH AVENUE 4 SINGAPORE 550530
491C TAMPINES ST 45,522491,1.362100169,103.954909,491C TAMPINES STREET 45 SINGAPORE 522491
324 TAMPINES ST 32,520324,1.352388342,103.9594434,324 TAMPINES STREET 32 SINGAPORE 520324
292 YISHUN ST 22,760292,1.436724784,103.8369664,292 YISHUN STREET 22 SINGAPORE 760292
645A YISHUN ST 61,761645,1.422177977,103.8385981,645A YISHUN STREET 61 SINGAPORE 761645
611 BEDOK RESERVOIR RD,470611,1.33101555,103.9151656,611 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470611
648 JLN TENAGA,410648,1.332314538,103.9055202,648 JALAN TENAGA SINGAPORE 410648
659 JLN TENAGA,410659,1.334332462,103.906386,659 JALAN TENAGA EUNOS DAMAI VILLE SINGAPORE 410659
267 BISHAN ST 24,570267,1.357636639,103.8428086,267 BISHAN STREET 24 PCF SPARKLETOTS PRESCHOOL @ BISHAN NORTH 267 (CC) SINGAPORE 570267
269 BISHAN ST 24,570269,1.356881339,103.8426836,269 BISHAN STREET 24 HDB PUBLIC SHELTERS SINGAPORE 570269
244 BISHAN ST 22,570244,1.360409592,103.8443724,244 BISHAN STREET 22 SINGAPORE 570244
281 CHOA CHU KANG AVE 3,680281,1.38032443,103.7425998,281 CHOA CHU KANG AVENUE 3 SINGAPORE 680281
411 CHOA CHU KANG AVE 3,680411,1.381059798,103.7412602,411 CHOA CHU KANG AVENUE 3 PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 411 (KN) SINGAPORE 680411
413 CHOA CHU KANG AVE 3,680413,1.381327922,103.7425685,413 CHOA CHU KANG AVENUE 3 SINGAPORE 680413
345 CHOA CHU KANG LOOP,680345,1.382808783,103.7447902,345 CHOA CHU KANG LOOP SINGAPORE 680345
552 CHOA CHU KANG ST 52,680552,1.394610617,103.7426638,552 CHOA CHU KANG STREET 52 SINGAPORE 680552
511 CHOA CHU KANG ST 51,680511,1.389329467,103.7408722,511 CHOA CHU KANG STREET 51 AMAZING STAR MONTESSORI HOUSE (CCK) SINGAPORE 680511
341 CHOA CHU KANG LOOP,680341,1.38435517,103.746146,341 CHOA CHU KANG LOOP SINGAPORE 680341
412 EUNOS RD 5,400413,1.318517581,103.8987875,413 EUNOS ROAD 5 PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI 412 (CC) SINGAPORE 400413
413 EUNOS RD 5,400413,1.318517581,103.8987875,413 EUNOS ROAD 5 PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI 412 (CC) SINGAPORE 400413
556 HOUGANG ST 51,530556,1.37973473,103.8902057,556 HOUGANG STREET 51 SINGAPORE 530556
557 HOUGANG ST 51,530557,1.37994979,103.8904387,557 HOUGANG STREET 51 SINGAPORE 530557
559 HOUGANG ST 51,530559,1.380027211,103.8894963,559 HOUGANG STREET 51 SINGAPORE 530559
731 JURONG WEST ST 72,640731,1.345477029,103.698587,731 JURONG WEST STREET 72 DBS JURONG WEST STREET 72 SINGAPORE 640731
487 PASIR RIS DR 4,510487,1.374941278,103.96059,487 PASIR RIS DRIVE 4 MY FIRST SKOOL SINGAPORE 510487
216 PASIR RIS ST 21,510216,1.369022763,103.9609132,216 PASIR RIS STREET 21 PCF SPARKLETOTS PRESCHOOL @ PASIR RIS EAST BLK 216 (KN) SINGAPORE 510216
149 PASIR RIS ST 13,510149,1.361550354,103.9620085,149 PASIR RIS STREET 13 SINGAPORE 510149
240 PASIR RIS ST 21,510240,1.373368723,103.962797,240 PASIR RIS STREET 21 SINGAPORE 510240
711 PASIR RIS ST 72,510711,1.381720331,103.9381109,711 PASIR RIS STREET 72 SINGAPORE 510711
717 PASIR RIS ST 72,510717,1.382620593,103.9366311,717 PASIR RIS STREET 72 SINGAPORE 510717
486C TAMPINES AVE 9,522486,1.358864255,103.9572996,486C TAMPINES AVENUE 9 SINGAPORE 522486
502 TAMPINES CTRL 1,520502,1.356410145,103.9451415,502 TAMPINES CENTRAL 1 TAMPINES HEART SINGAPORE 520502
318 TAMPINES ST 33,520318,1.351460935,103.9560749,318 TAMPINES STREET 33 PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT BLK 318 (KN) SINGAPORE 520318
497D TAMPINES ST 45,523497,1.358834289,103.9590753,497D TAMPINES STREET 45 SINGAPORE 523497
326 TAMPINES ST 32,520326,1.352628551,103.9586445,326 TAMPINES STREET 32 SINGAPORE 520326
123 POTONG PASIR AVE 1,350123,1.335210638,103.8657763,123 POTONG PASIR AVENUE 1 SINGAPORE 350123
855 WOODLANDS ST 83,730855,1.440144593,103.7931458,855 WOODLANDS STREET 83 WOODLANDS FIRE POST SINGAPORE 730855
345 WOODLANDS ST 32,730345,1.432333552,103.7802269,345 WOODLANDS STREET 32 CARE CORNER FAMILY SERVICE CENTRE (WOODLANDS) SINGAPORE 730345
128 MARSILING RISE,730128,1.437454883,103.7789273,128 MARSILING RISE BRIGHT CHILD EDUCARE CENTRE SINGAPORE 730128
866 WOODLANDS ST 83,730866,1.441539989,103.7927559,866 WOODLANDS STREET 83 SINGAPORE 730866
358 WOODLANDS AVE 5,730358,1.433682627,103.7838751,358 WOODLANDS AVENUE 5 SINGAPORE 730358
893D WOODLANDS DR 50,733893,1.436318452,103.789948,893D WOODLANDS DRIVE 50 SINGAPORE 733893
846 YISHUN RING RD,760846,1.416760149,103.834595,846 YISHUN RING ROAD PRO-TEACH EDUCATION (KHATIB) SINGAPORE 760846
636A YISHUN ST 61,761636,1.419542929,103.8396727,636A YISHUN STREET 61 SINGAPORE 761636
615 ANG MO KIO AVE 4,560615,1.377463413,103.8391301,615 ANG MO KIO AVENUE 4 SINGAPORE 560615
645 JLN TENAGA,410645,1.331671179,103.9065379,645 JALAN TENAGA HDB PUBLIC SHELTERS SINGAPORE 410645
650 JLN TENAGA,410650,1.331867975,103.9075739,650 JALAN TENAGA PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 650 (KN) SINGAPORE 410650
94C BEDOK NTH AVE 4,462094,1.333614296,103.9426283,94C BEDOK NORTH AVENUE 4 SINGAPORE 462094
662 JLN DAMAI,410662,1.334654581,103.9082216,662 JALAN DAMAI EUNOS DAMAI VILLE SINGAPORE 410662
263 BISHAN ST 22,570263,1.358900286,103.8425933,263 BISHAN STREET 22 SINGAPORE 570263
271 BISHAN ST 24,570271,1.35661576,103.8423176,271 BISHAN STREET 24 HDB PUBLIC SHELTERS SINGAPORE 570271
281 BT BATOK EAST AVE 3,650281,1.347499207,103.7576174,281 BUKIT BATOK EAST AVENUE 3 GOMBAK PLACE SINGAPORE 650281
42 KIM CHENG ST,161042,1.28443457,103.831599,42 KIM CHENG STREET SINGAPORE 161042
453 FAJAR RD,670453,1.385452938,103.7716702,453 FAJAR ROAD HDB PUBLIC SHELTERS SINGAPORE 670453
289 CHOA CHU KANG AVE 3,680289,1.379271835,103.7406649,289 CHOA CHU KANG AVENUE 3 HDB PUBLIC SHELTERS SINGAPORE 680289
290 CHOA CHU KANG AVE 3,680290,1.378854301,103.740417,290 CHOA CHU KANG AVENUE 3 SINGAPORE 680290
291 CHOA CHU KANG AVE 3,680291,1.37870362,103.7397957,291 CHOA CHU KANG AVENUE 3 SINGAPORE 680291
402 CHOA CHU KANG AVE 3,680402,1.379202527,103.7394381,402 CHOA CHU KANG AVENUE 3 SINGAPORE 680402
407 CHOA CHU KANG AVE 3,680407,1.380417598,103.7408284,407 CHOA CHU KANG AVENUE 3 SINGAPORE 680407
408 CHOA CHU KANG AVE 3,680408,1.379913836,103.740467,408 CHOA CHU KANG AVENUE 3 SINGAPORE 680408
422 CHOA CHU KANG AVE 4,680422,1.382256818,103.7409574,422 CHOA CHU KANG AVENUE 4 SINGAPORE 680422
440 CHOA CHU KANG AVE 4,680440,1.383453321,103.7393678,440 CHOA CHU KANG AVENUE 4 SINGAPORE 680440
550 HOUGANG ST 51,530550,1.378153602,103.8905507,550 HOUGANG STREET 51 SIAN CHAY MEDICAL INSTITUTION SENGKANG SOUTH BRANCH SINGAPORE 530550
830 HOUGANG CTRL,530830,1.370749546,103.8903291,830 HOUGANG CENTRAL SINGAPORE 530830
25 TEBAN GDNS RD,600025,1.323079294,103.7377911,25 TEBAN GARDENS ROAD SINGAPORE 600025
215 PASIR RIS ST 21,510215,1.368162699,103.9618033,215 PASIR RIS STREET 21 SINGAPORE 510215
212 PASIR RIS ST 21,510212,1.367547246,103.9605819,212 PASIR RIS STREET 21 HDB PUBLIC SHELTERS SINGAPORE 510212
131 PASIR RIS ST 11,510131,1.3659199,103.9563485,131 PASIR RIS STREET 11 SINGAPORE 510131
644 PASIR RIS DR 10,510644,1.378043063,103.9375745,644 PASIR RIS DRIVE 10 HDB PUBLIC SHELTERS SINGAPORE 510644
779 PASIR RIS ST 71,510779,1.373954448,103.9380666,779 PASIR RIS STREET 71 SINGAPORE 510779
53 STIRLING RD,141053,1.296646199,103.8036194,53 STIRLING ROAD SINGAPORE 141053
521 SERANGOON NTH AVE 4,550521,1.373355791,103.8732427,521 SERANGOON NORTH AVENUE 4 SINGAPORE 550521
529 SERANGOON NTH AVE 4,550529,1.372800322,103.872108,529 SERANGOON NORTH AVENUE 4 SINGAPORE 550529
349 TAMPINES ST 33,NIL,1.353416894,103.9630118,NIL
472 TAMPINES ST 44,520472,1.359875831,103.9534599,472 TAMPINES STREET 44 SINGAPORE 520472
497F TAMPINES ST 45,524497,1.359763243,103.9590111,497F TAMPINES STREET 45 SINGAPORE 524497
497J TAMPINES ST 45,527497,1.359264167,103.959504,497J TAMPINES STREET 45 SINGAPORE 527497
316 WOODLANDS ST 31,730316,1.431508964,103.7763618,316 WOODLANDS STREET 31 YOUNG MINDS CHILDCARE CENTRE PTE. LTD. SINGAPORE 730316
418 WOODLANDS ST 41,730418,1.428868315,103.7747743,418 WOODLANDS STREET 41 HDB PUBLIC SHELTERS SINGAPORE 730418
878 YISHUN ST 81,760878,1.414052891,103.8358876,878 YISHUN STREET 81 SINGAPORE 760878
633A YISHUN ST 61,761633,1.419130541,103.8398203,633A YISHUN STREET 61 SINGAPORE 761633
627 ANG MO KIO AVE 9,560627,1.381835478,103.8413691,627 ANG MO KIO AVENUE 9 YIO CHU KANG HEIGHTS SINGAPORE 560627
616 ANG MO KIO AVE 4,560616,1.37746747,103.8387767,616 ANG MO KIO AVENUE 4 SINGAPORE 560616
270 BISHAN ST 24,570270,1.356959995,103.8422136,270 BISHAN STREET 24 HDB PUBLIC SHELTERS SINGAPORE 570270
272 BISHAN ST 24,570272,1.356160408,103.8429703,272 BISHAN STREET 24 HDB PUBLIC SHELTERS SINGAPORE 570272
240 BISHAN ST 22,570240,1.360844439,103.8451812,240 BISHAN STREET 22 SINGAPORE 570240
218 BISHAN ST 23,570218,1.356862369,103.8497233,218 BISHAN STREET 23 SINGAPORE 570218
402 BT BATOK WEST AVE 7,650402,1.364703506,103.7442468,402 BUKIT BATOK WEST AVENUE 7 SINGAPORE 650402
286 CHOA CHU KANG AVE 3,680286,1.379610964,103.7415379,286 CHOA CHU KANG AVENUE 3 HDB PUBLIC SHELTERS SINGAPORE 680286
401 CHOA CHU KANG AVE 3,680401,1.379692642,103.7397607,401 CHOA CHU KANG AVENUE 3 SINGAPORE 680401
426 CHOA CHU KANG AVE 4,680426,1.38053536,103.7392345,426 CHOA CHU KANG AVENUE 4 SINGAPORE 680426
427 CHOA CHU KANG AVE 4,680427,1.380884186,103.7397635,427 CHOA CHU KANG AVENUE 4 ICHIBAN MONTESSORI CHILDCARE CENTRE (CCK) PTE LTD SINGAPORE 680427
701 CHOA CHU KANG ST 53,680701,1.391653945,103.7462207,701 CHOA CHU KANG STREET 53 SINGAPORE 680701
563 HOUGANG ST 51,530563,1.379933788,103.8886543,563 HOUGANG STREET 51 SINGAPORE 530563
107 JURONG EAST ST 13,600107,1.337754568,103.7380934,107 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600107
223A JURONG EAST ST 21,601223,1.34137215,103.7367542,223A JURONG EAST STREET 21 PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 223A (KN) SINGAPORE 601223
733 JURONG WEST ST 73,640733,1.345367781,103.7000276,733 JURONG WEST STREET 73 SINGAPORE 640733
182 PASIR RIS ST 11,510182,1.36463199,103.9610018,182 PASIR RIS STREET 11 SINGAPORE 510182
250 PASIR RIS ST 21,510250,1.370238552,103.9628942,250 PASIR RIS STREET 21 SINGAPORE 510250
474 TAMPINES ST 43,520474,1.359872992,103.9527876,474 TAMPINES STREET 43 SINGAPORE 520474
389 TAMPINES ST 32,520389,1.354934221,103.9578643,389 TAMPINES STREET 32 SINGAPORE 520389
351 TAMPINES ST 33,520351,1.352956789,103.9630674,351 TAMPINES STREET 33 SAINT LUKE'S ELDERCARE CHANGKAT CENTRE SINGAPORE 520351
477 TAMPINES ST 43,520477,1.360921551,103.9528921,477 TAMPINES STREET 43 SINGAPORE 520477
481 TAMPINES ST 44,520481,1.361629564,103.9532511,481 TAMPINES STREET 44 SINGAPORE 520481
483 TAMPINES ST 43,520483,1.361433398,103.9526859,483 TAMPINES STREET 43 PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 483 (KN) SINGAPORE 520483
314 TAMPINES ST 33,520314,1.352217026,103.9571261,314 TAMPINES STREET 33 SINGAPORE 520314
324 WOODLANDS ST 32,730324,1.431238489,103.7797125,324 WOODLANDS STREET 32 SINGAPORE 730324
315 WOODLANDS ST 31,730315,1.431476406,103.7758462,315 WOODLANDS STREET 31 SINGAPORE 730315
419 WOODLANDS ST 41,730419,1.428514205,103.7745724,419 WOODLANDS STREET 41 SINGAPORE 730419
341 WOODLANDS AVE 1,730341,1.431531072,103.7811204,341 WOODLANDS AVENUE 1 SINGAPORE 730341
660 JLN TENAGA,410660,1.334393293,103.9067418,660 JALAN TENAGA HDB PUBLIC SHELTERS SINGAPORE 410660
262 BISHAN ST 22,570262,1.359248895,103.8426321,262 BISHAN STREET 22 HDB PUBLIC SHELTERS SINGAPORE 570262
265 BISHAN ST 24,570265,1.35831238,103.8420882,265 BISHAN STREET 24 SINGAPORE 570265
202 BISHAN ST 23,570202,1.355096041,103.8472442,202 BISHAN STREET 23 SINGAPORE 570202
209 PETIR RD,670209,1.374161767,103.7758404,209 PETIR ROAD SINGAPORE 670209
279 CHOA CHU KANG AVE 3,680279,1.380694622,103.7434344,279 CHOA CHU KANG AVENUE 3 SINGAPORE 680279
403 CHOA CHU KANG AVE 3,680403,1.379494093,103.7388875,403 CHOA CHU KANG AVENUE 3 SINGAPORE 680403
404 CHOA CHU KANG AVE 3,680404,1.380129649,103.7388888,404 CHOA CHU KANG AVENUE 3 SINGAPORE 680404
421 CHOA CHU KANG AVE 4,680421,1.381778969,103.7407475,421 CHOA CHU KANG AVENUE 4 SINGAPORE 680421
525 CHOA CHU KANG ST 51,680525,1.391506892,103.7415387,525 CHOA CHU KANG STREET 51 SINGAPORE 680525
804 HOUGANG CTRL,530804,1.371151281,103.8944737,804 HOUGANG CENTRAL SINGAPORE 530804
546 HOUGANG ST 51,530546,1.378919421,103.8917786,546 HOUGANG STREET 51 SINGAPORE 530546
222 PASIR RIS ST 21,510222,1.370694787,103.961797,222 PASIR RIS STREET 21 SINGAPORE 510222
515 SERANGOON NTH AVE 4,550515,1.371057299,103.8736881,515 SERANGOON NORTH AVENUE 4 SINGAPORE 550515
479 TAMPINES ST 44,520479,1.361433563,103.9535674,479 TAMPINES STREET 44 SINGAPORE 520479
737 TAMPINES ST 72,520737,1.358941306,103.9340067,737 TAMPINES STREET 72 TAMPINES GREEN VALE SINGAPORE 520737
317 WOODLANDS ST 31,730317,1.431895935,103.7762683,317 WOODLANDS STREET 31 SINGAPORE 730317
637A YISHUN ST 61,761637,1.420460297,103.8392862,637A YISHUN STREET 61 SINGAPORE 761637
221 ANG MO KIO AVE 1,560221,1.366379383,103.8394823,221 ANG MO KIO AVENUE 1 SINGAPORE 560221
609 ANG MO KIO AVE 4,560609,1.379260333,103.8380303,609 ANG MO KIO AVENUE 4 YIO CHU KANG GREEN SINGAPORE 560609
176 ANG MO KIO AVE 4,560176,1.375848226,103.8361572,176 ANG MO KIO AVENUE 4 KEBUN BARU LINK 1 SINGAPORE 560176
264 BISHAN ST 24,570264,1.358668253,103.8420697,264 BISHAN STREET 24 HDB PUBLIC SHELTERS SINGAPORE 570264
286 BISHAN ST 24,570286,1.358437579,103.8438863,286 BISHAN STREET 24 SINGAPORE 570286
260 BISHAN ST 22,570260,1.359602923,103.8422389,260 BISHAN STREET 22 HDB PUBLIC SHELTERS SINGAPORE 570260
258 BISHAN ST 22,570258,1.359813989,103.8426907,258 BISHAN STREET 22 SINGAPORE 570258
122 BT MERAH LANE 1,150122,1.286458819,103.8042002,122 BUKIT MERAH LANE 1 SINGAPORE 150122
136 TECK WHYE LANE,680136,1.379906137,103.7516961,136 TECK WHYE LANE SINGAPORE 680136
544 HOUGANG AVE 8,530544,1.378449874,103.8918977,544 HOUGANG AVENUE 8 SINGAPORE 530544
832 HOUGANG CTRL,530832,1.370634202,103.889799,832 HOUGANG CENTRAL SINGAPORE 530832
484 PASIR RIS DR 4,510484,1.373603458,103.9605578,484 PASIR RIS DRIVE 4 SINGAPORE 510484
50 STIRLING RD,141050,1.297140906,103.8037912,50 STIRLING ROAD SINGAPORE 141050
514 SERANGOON NTH AVE 4,550514,1.370890106,103.8743912,514 SERANGOON NORTH AVENUE 4 SINGAPORE 550514
539 SERANGOON NTH AVE 4,550539,1.374961922,103.8721886,539 SERANGOON NORTH AVENUE 4 SINGAPORE 550539
525 SERANGOON NTH AVE 4,550525,1.372143204,103.872737,525 SERANGOON NORTH AVENUE 4 SINGAPORE 550525
480 TAMPINES ST 44,520480,1.361898695,103.9536131,480 TAMPINES STREET 44 SINGAPORE 520480
1 UPP ALJUNIED LANE,367901,1.334955931,103.881581,1 UPPER ALJUNIED LINK DBS UPPER ALJUNIED LANE 1 SINGAPORE 367901
927 YISHUN CTRL 1,760927,1.427674645,103.8377315,927 YISHUN CENTRAL 1 SINGAPORE 760927
102 ANG MO KIO AVE 3,560102,1.370650092,103.8394103,102 ANG MO KIO AVENUE 3 CHILD AT STREET 11 LTD SINGAPORE 560102
266 BISHAN ST 24,570266,1.357930021,103.8420881,266 BISHAN STREET 24 SINGAPORE 570266
281 BISHAN ST 24,570281,1.357277093,103.8446291,281 BISHAN STREET 24 SINGAPORE 570281
285 BISHAN ST 22,570285,1.358840862,103.843854,285 BISHAN STREET 22 SINGAPORE 570285
287 BISHAN ST 24,570287,1.357730538,103.8437855,287 BISHAN STREET 24 SINGAPORE 570287
221 CHOA CHU KANG CTRL,680221,1.382229594,103.745057,221 CHOA CHU KANG CENTRAL SINGAPORE 680221
554 HOUGANG ST 51,530554,1.378743306,103.8896814,554 HOUGANG STREET 51 SINGAPORE 530554
545 HOUGANG AVE 8,530545,1.378133197,103.8917308,545 HOUGANG AVENUE 8 SINGAPORE 530545
549 PASIR RIS ST 51,510549,1.367866285,103.9535071,549 PASIR RIS STREET 51 SINGAPORE 510549
52 STIRLING RD,140052,1.296545485,103.8034986,52 STIRLING ROAD SINGAPORE 140052
528 SERANGOON NTH AVE 4,550528,1.371418524,103.8721798,528 SERANGOON NORTH AVENUE 4 SINGAPORE 550528
302 WOODLANDS ST 31,NIL,1.431861289,103.7744741,NIL
303 WOODLANDS ST 31,730303,1.431084684,103.7737483,303 WOODLANDS STREET 31 DBS WOODLANDS WEST BRANCH SINGAPORE 730303
428 CHOA CHU KANG AVE 4,680428,1.381239533,103.739993,428 CHOA CHU KANG AVENUE 4 SINGAPORE 680428
806 HOUGANG CTRL,530806,1.371078396,103.8941001,806 HOUGANG CENTRAL THE MONTESSORI PLAYROOM KINDERGARTEN SINGAPORE 530806
359 HOUGANG AVE 5,530359,1.369138888,103.8952644,359 HOUGANG AVENUE 5 SINGAPORE 530359
509 TAMPINES CTRL 1,520509,1.355231434,103.9454808,509 TAMPINES CENTRAL 1 TAMPINES HEART SINGAPORE 520509
306 WOODLANDS ST 31,731306,1.430044977,103.7751151,306A WOODLANDS STREET 31 MARSILING-YEW TEE TOWN COUNCIL (MAIN OFFICE) SINGAPORE 731306
926 YISHUN CTRL 1,760926,1.427899348,103.8379085,926 YISHUN CENTRAL 1 SINGAPORE 760926
935 YISHUN CTRL 1,760935,1.425180059,103.8365963,935 YISHUN CENTRAL 1 SINGAPORE 760935
27 CHAI CHEE RD,460027,1.324133639,103.9234998,27 CHAI CHEE ROAD ANSAR GARDEN SINGAPORE 460027
26 CHAI CHEE RD,460026,1.323311612,103.9236205,26 CHAI CHEE ROAD ANSAR GARDEN SINGAPORE 460026
278 BISHAN ST 24,570278,1.35742582,103.8435412,278 BISHAN STREET 24 SINGAPORE 570278
238 CHOA CHU KANG CTRL,680238,1.379146259,103.74821,238 CHOA CHU KANG CENTRAL SINGAPORE 680238
278 CHOA CHU KANG AVE 3,680278,1.380093062,103.7434654,278 CHOA CHU KANG AVENUE 3 SINGAPORE 680278
415 CHOA CHU KANG AVE 4,680415,1.382746109,103.7424461,415 CHOA CHU KANG AVENUE 4 SINGAPORE 680415
292 CHOA CHU KANG AVE 3,680292,1.378156335,103.7398086,292 CHOA CHU KANG AVENUE 3 SINGAPORE 680292
543 HOUGANG AVE 8,530543,1.37785957,103.8920207,543 HOUGANG AVENUE 8 SINGAPORE 530543
464 UPP SERANGOON RD,534794,1.343897691,103.8710267,464 UPPER SERANGOON ROAD SINGAPORE 534794
465 UPP SERANGOON RD,530465,1.371907883,103.8970129,465 UPPER SERANGOON ROAD SINGAPORE 530465
467 HOUGANG AVE 8,530467,1.373072872,103.8968575,467 HOUGANG AVENUE 8 SINGAPORE 530467
360 HOUGANG AVE 5,530360,1.369427156,103.8955517,360 HOUGANG AVENUE 5 SINGAPORE 530360
363 HOUGANG AVE 5,530363,1.369900384,103.8963935,363 HOUGANG AVENUE 5 SINGAPORE 530363
566 HOUGANG ST 51,530566,1.381272409,103.8884351,566 HOUGANG STREET 51 SINGAPORE 530566
928 YISHUN CTRL 1,760928,1.427208078,103.8373771,928 YISHUN CENTRAL 1 SINGAPORE 760928
234 ANG MO KIO AVE 3,560234,1.367182877,103.83664,234 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560234
